ID,NumAff,NumImm,IDPeriode,MontantDeclaration
90634,AFF0280,IMM00912,202305,-6735.75
90635,AFF0108,IMM09250,202309,3481.33
90636,AFF0108,IMM09965,202401,-9333.77
90637,AFF0346,IMM04851,202402,-3786.23
90638,AFF0223,IMM07187,202304,-5412.68
90639,AFF0216,IMM04789,202308,-4309.1
90640,AFF0233,IMM04152,202405,-422.71
90641,AFF0155,IMM01069,202403,637.8
90642,AFF0150,IMM01366,202308,2542.1
90643,AFF0222,IMM04517,202301,2394.54
90644,AFF0345,IMM01063,202302,9744.67
90645,AFF0103,IMM09403,202312,2422.94
90646,AFF0091,IMM05933,202405,7936.61
90647,AFF0292,IMM03802,202305,659.39
90648,AFF0315,IMM00218,202304,-7819.79
90649,AFF0022,IMM06490,202310,-2637.6
90650,AFF0272,IMM02180,202404,-8576.17
90651,AFF0018,IMM02474,202401,8805.33
90652,AFF0010,IMM03531,202410,387.87
90653,AFF0373,IMM07736,202306,8481.62
90654,AFF0232,IMM02178,202404,-4877.3
90655,AFF0190,IMM06086,202407,-1004.43
90656,AFF0399,IMM09544,202304,6690.9
90657,AFF0162,IMM08235,202401,9398.14
90658,AFF0170,IMM08754,202309,-7900.46
90659,AFF0469,IMM06507,202401,3166.74
90660,AFF0431,IMM04497,202302,-2236.5
90661,AFF0474,IMM02347,202310,4377.07
90662,AFF0488,IMM04211,202305,4722.97
90663,AFF0218,IMM04065,202311,1621.77
90664,AFF0034,IMM09813,202407,-3916.89
90665,AFF0133,IMM01525,202302,-96.63
90666,AFF0009,IMM09471,202410,-3455.45
90667,AFF0247,IMM07161,202403,-6127.68
90668,AFF0043,IMM00339,202302,-5862.62
90669,AFF0160,IMM05224,202306,-2889.22
90670,AFF0442,IMM04843,202412,-4451.16
90671,AFF0148,IMM03341,202403,-1779.23
90672,AFF0416,IMM09807,202302,-3672.35
90673,AFF0279,IMM08749,202411,-8144.62
90674,AFF0066,IMM05792,202409,8308.41
90675,AFF0268,IMM07761,202303,-6611.83
90676,AFF0274,IMM05356,202305,1320.94
90677,AFF0267,IMM06963,202409,-5315.96
90678,AFF0163,IMM09507,202411,1287.83
90679,AFF0292,IMM06452,202306,-7449.19
90680,AFF0267,IMM00884,202302,-8541.92
90681,AFF0237,IMM09599,202409,-3856.0
90682,AFF0059,IMM00106,202302,8878.17
90683,AFF0102,IMM09662,202310,-8315.98
90684,AFF0104,IMM03510,202312,2863.46
90685,AFF0226,IMM09653,202405,5691.37
90686,AFF0202,IMM07219,202412,1821.05
90687,AFF0496,IMM09618,202401,-4800.33
90688,AFF0422,IMM01274,202302,7397.2
90689,AFF0120,IMM00535,202303,4531.73
90690,AFF0224,IMM01396,202304,9902.74
90691,AFF0321,IMM00229,202405,8591.02
90692,AFF0020,IMM03616,202408,8584.2
90693,AFF0234,IMM01669,202307,-8342.2
90694,AFF0417,IMM03655,202408,7916.95
90695,AFF0497,IMM01737,202405,458.45
90696,AFF0244,IMM06440,202401,6351.64
90697,AFF0405,IMM08147,202411,-4058.0
90698,AFF0003,IMM00812,202407,-2520.8
90699,AFF0299,IMM07824,202311,-5580.48
90700,AFF0009,IMM03199,202403,-1981.0
90701,AFF0058,IMM08637,202304,2349.57
90702,AFF0348,IMM05477,202402,-9625.57
90703,AFF0396,IMM08481,202301,5158.26
90704,AFF0421,IMM00041,202403,9954.71
90705,AFF0335,IMM05635,202310,-7155.72
90706,AFF0391,IMM01089,202403,3039.22
90707,AFF0166,IMM00140,202310,-9269.28
90708,AFF0423,IMM01215,202402,8751.42
90709,AFF0217,IMM06295,202409,-6506.46
90710,AFF0227,IMM02221,202301,9031.77
90711,AFF0409,IMM03188,202408,9020.13
90712,AFF0017,IMM08911,202304,2303.8
90713,AFF0207,IMM04469,202411,3557.0
90714,AFF0349,IMM01064,202406,2155.66
90715,AFF0244,IMM09314,202305,-2400.68
90716,AFF0474,IMM05625,202402,-8193.78
90717,AFF0397,IMM01750,202406,-4332.03
90718,AFF0328,IMM08382,202401,2110.48
90719,AFF0071,IMM01298,202411,-9544.81
90720,AFF0162,IMM00055,202408,-6963.04
90721,AFF0257,IMM02888,202409,-5594.51
90722,AFF0493,IMM00291,202301,-4802.36
90723,AFF0013,IMM00898,202311,-4884.75
90724,AFF0488,IMM08087,202309,8897.68
90725,AFF0246,IMM01324,202303,-8303.74
90726,AFF0486,IMM06742,202405,-225.63
90727,AFF0097,IMM04826,202403,882.47
90728,AFF0211,IMM02626,202403,1243.12
90729,AFF0425,IMM00807,202311,-1069.71
90730,AFF0008,IMM06518,202301,-6194.46
90731,AFF0214,IMM02852,202301,-4542.3
90732,AFF0417,IMM04712,202309,6507.65
90733,AFF0146,IMM01198,202405,-2080.98
90734,AFF0215,IMM04853,202308,2739.72
90735,AFF0123,IMM02102,202310,4854.19
90736,AFF0033,IMM00706,202401,-8782.07
90737,AFF0220,IMM07531,202403,366.05
90738,AFF0403,IMM05810,202403,-2712.34
90739,AFF0337,IMM08441,202305,7303.3
90740,AFF0030,IMM05111,202404,7441.62
90741,AFF0341,IMM04685,202407,-9967.62
90742,AFF0315,IMM05081,202410,-3603.73
90743,AFF0146,IMM00938,202304,2241.64
90744,AFF0340,IMM08960,202307,-2503.49
90745,AFF0142,IMM07750,202401,-7446.61
90746,AFF0151,IMM09842,202312,4996.68
90747,AFF0169,IMM09715,202303,5629.08
90748,AFF0487,IMM07741,202401,-2627.96
90749,AFF0475,IMM00901,202301,-3488.37
90750,AFF0235,IMM09459,202406,-7534.16
90751,AFF0183,IMM08306,202402,8646.41
90752,AFF0346,IMM07500,202308,8461.05
90753,AFF0355,IMM01923,202312,-4554.74
90754,AFF0324,IMM09740,202303,1838.4
90755,AFF0387,IMM01352,202406,8266.25
90756,AFF0130,IMM06533,202301,8000.12
90757,AFF0312,IMM06452,202311,-7471.1
90758,AFF0063,IMM03655,202305,7482.95
90759,AFF0070,IMM06381,202309,-7023.18
90760,AFF0476,IMM07924,202410,-4304.81
90761,AFF0423,IMM06296,202410,-7762.32
90762,AFF0404,IMM03466,202412,5624.76
90763,AFF0443,IMM06163,202311,-1547.33
90764,AFF0082,IMM00052,202312,-161.45
90765,AFF0466,IMM06653,202307,-8570.06
90766,AFF0227,IMM02410,202403,-4756.56
90767,AFF0102,IMM09763,202308,7096.93
90768,AFF0405,IMM03927,202402,1869.49
90769,AFF0292,IMM08177,202405,-1539.18
90770,AFF0148,IMM03143,202304,1567.61
90771,AFF0257,IMM04624,202402,7735.34
90772,AFF0147,IMM01176,202307,-791.87
90773,AFF0341,IMM04840,202303,-2701.79
90774,AFF0119,IMM04501,202406,3602.02
90775,AFF0106,IMM03617,202409,-3997.5
90776,AFF0249,IMM08176,202407,-1105.4
90777,AFF0454,IMM01740,202306,8428.27
90778,AFF0463,IMM07518,202301,1622.03
90779,AFF0128,IMM06492,202412,-6930.87
90780,AFF0090,IMM08624,202305,7337.5
90781,AFF0134,IMM09944,202411,-5426.62
90782,AFF0297,IMM00961,202403,-2629.99
90783,AFF0240,IMM03079,202408,8924.04
90784,AFF0427,IMM01593,202311,1561.65
90785,AFF0431,IMM00093,202407,-1667.94
90786,AFF0280,IMM04172,202304,955.88
90787,AFF0131,IMM05646,202310,6811.06
90788,AFF0131,IMM02815,202307,-6539.84
90789,AFF0061,IMM07767,202412,-3265.99
90790,AFF0352,IMM06528,202408,-1285.99
90791,AFF0197,IMM08741,202301,-7778.66
90792,AFF0185,IMM09897,202303,-5214.81
90793,AFF0135,IMM03576,202312,6831.47
90794,AFF0444,IMM03565,202412,-3690.95
90795,AFF0322,IMM01148,202311,-6529.65
90796,AFF0258,IMM00734,202401,-411.15
90797,AFF0030,IMM04074,202312,-8733.59
90798,AFF0472,IMM08863,202309,-7161.95
90799,AFF0343,IMM00045,202310,-4117.06
90800,AFF0001,IMM03918,202401,7359.48
90801,AFF0293,IMM05485,202309,7896.25
90802,AFF0245,IMM07243,202305,6935.94
90803,AFF0256,IMM01139,202302,-4063.55
90804,AFF0096,IMM00548,202310,-5737.58
90805,AFF0311,IMM03466,202410,6357.07
90806,AFF0500,IMM06839,202405,6385.73
90807,AFF0245,IMM07891,202306,4331.63
90808,AFF0236,IMM05514,202302,-2148.04
90809,AFF0081,IMM01113,202412,-1590.2
90810,AFF0166,IMM03302,202302,4132.81
90811,AFF0423,IMM05794,202411,4022.87
90812,AFF0328,IMM09401,202307,8212.99
90813,AFF0242,IMM00333,202307,-3048.84
90814,AFF0051,IMM03437,202306,4722.59
90815,AFF0130,IMM09430,202410,9688.08
90816,AFF0114,IMM01303,202411,4287.13
90817,AFF0248,IMM01601,202412,-7580.31
90818,AFF0216,IMM06449,202301,-8858.23
90819,AFF0013,IMM05013,202310,-187.13
90820,AFF0060,IMM05577,202401,-7647.48
90821,AFF0392,IMM04787,202407,-3687.13
90822,AFF0193,IMM08874,202412,3307.45
90823,AFF0004,IMM01422,202306,-3909.79
90824,AFF0162,IMM01731,202311,6262.19
90825,AFF0266,IMM08139,202306,-8642.31
90826,AFF0311,IMM01902,202305,8408.81
90827,AFF0177,IMM07452,202303,-5732.55
90828,AFF0102,IMM06430,202403,697.06
90829,AFF0040,IMM02067,202304,-3098.85
90830,AFF0458,IMM06583,202408,-3982.09
90831,AFF0129,IMM05679,202308,7829.7
90832,AFF0028,IMM05350,202303,-432.61
90833,AFF0423,IMM08721,202408,3114.14
90834,AFF0132,IMM08090,202409,-3134.83
90835,AFF0256,IMM09251,202306,1442.05
90836,AFF0205,IMM00729,202407,5506.37
90837,AFF0006,IMM06624,202409,-1656.22
90838,AFF0263,IMM03264,202302,-962.19
90839,AFF0431,IMM07635,202408,-6012.3
90840,AFF0332,IMM02481,202403,-3292.94
90841,AFF0332,IMM05396,202301,3800.8
90842,AFF0330,IMM00348,202406,-9351.61
90843,AFF0411,IMM00686,202307,6039.92
90844,AFF0254,IMM09784,202405,-912.21
90845,AFF0068,IMM09801,202406,4912.39
90846,AFF0144,IMM06496,202411,-5014.63
90847,AFF0154,IMM05777,202307,382.18
90848,AFF0489,IMM09656,202303,-4113.43
90849,AFF0293,IMM05565,202401,9252.05
90850,AFF0463,IMM05674,202401,6118.2
90851,AFF0479,IMM02210,202303,4223.32
90852,AFF0140,IMM01378,202403,-1823.32
90853,AFF0439,IMM06515,202408,-2397.44
90854,AFF0218,IMM00391,202402,9732.91
90855,AFF0187,IMM09182,202411,-5620.66
90856,AFF0344,IMM02491,202303,2539.46
90857,AFF0485,IMM04340,202409,1234.14
90858,AFF0469,IMM08068,202408,-2845.33
90859,AFF0098,IMM05357,202402,-2492.99
90860,AFF0421,IMM01572,202409,-3854.04
90861,AFF0157,IMM06396,202310,4081.01
90862,AFF0263,IMM09870,202309,-1046.83
90863,AFF0199,IMM08154,202406,-3755.31
90864,AFF0398,IMM08595,202412,7288.32
90865,AFF0193,IMM02511,202401,6406.0
90866,AFF0037,IMM09345,202406,6921.15
90867,AFF0141,IMM05465,202409,4411.68
90868,AFF0178,IMM03054,202301,4413.02
90869,AFF0230,IMM08916,202311,-2802.92
90870,AFF0041,IMM03245,202409,-824.48
90871,AFF0181,IMM04977,202312,-1975.44
90872,AFF0239,IMM06823,202405,-6385.36
90873,AFF0336,IMM05117,202401,-2869.08
90874,AFF0319,IMM00375,202310,8741.32
90875,AFF0131,IMM09432,202303,7991.56
90876,AFF0338,IMM05668,202301,2774.67
90877,AFF0456,IMM00425,202408,365.38
90878,AFF0334,IMM07057,202307,4066.26
90879,AFF0379,IMM03542,202303,-3095.98
90880,AFF0319,IMM09859,202304,7191.42
90881,AFF0290,IMM04854,202303,8762.02
90882,AFF0421,IMM00767,202403,6136.57
90883,AFF0449,IMM00265,202408,9970.59
90884,AFF0004,IMM00803,202311,8158.51
90885,AFF0271,IMM05080,202306,9850.47
90886,AFF0383,IMM00770,202310,3676.66
90887,AFF0090,IMM06104,202405,-2028.07
90888,AFF0330,IMM04047,202406,4824.73
90889,AFF0484,IMM03193,202403,-8336.73
90890,AFF0002,IMM02557,202410,-946.83
90891,AFF0339,IMM06559,202407,-975.51
90892,AFF0217,IMM05240,202312,-6029.49
90893,AFF0037,IMM06089,202410,-1793.77
90894,AFF0462,IMM09451,202410,-8236.65
90895,AFF0062,IMM06433,202301,-6513.01
90896,AFF0425,IMM06636,202307,-8084.64
90897,AFF0118,IMM02527,202302,9709.02
90898,AFF0426,IMM03271,202312,-7522.78
90899,AFF0089,IMM07380,202408,1181.35
90900,AFF0104,IMM00913,202301,-3995.41
90901,AFF0168,IMM00039,202301,-6443.56
90902,AFF0164,IMM00868,202308,5814.64
90903,AFF0437,IMM06113,202312,6223.59
90904,AFF0071,IMM03007,202403,-2984.66
90905,AFF0294,IMM09929,202312,-1715.33
90906,AFF0284,IMM09861,202402,7933.6
90907,AFF0338,IMM05748,202409,-6919.27
90908,AFF0200,IMM09779,202401,-2487.32
90909,AFF0070,IMM02809,202401,575.71
90910,AFF0300,IMM09554,202311,-4599.3
90911,AFF0113,IMM03085,202408,-4897.79
90912,AFF0028,IMM02661,202401,7347.2
90913,AFF0399,IMM01917,202407,3702.05
90914,AFF0025,IMM09781,202302,3449.43
90915,AFF0478,IMM04132,202406,-3889.75
90916,AFF0064,IMM03921,202406,3619.56
90917,AFF0498,IMM02190,202304,-2089.61
90918,AFF0448,IMM09985,202305,-6071.26
90919,AFF0042,IMM01426,202311,-3989.11
90920,AFF0062,IMM00309,202402,7280.72
90921,AFF0429,IMM05989,202304,-7081.68
90922,AFF0409,IMM00522,202406,-6083.95
90923,AFF0082,IMM02140,202309,-7962.52
90924,AFF0066,IMM03764,202405,-7147.51
90925,AFF0373,IMM07750,202304,3920.13
90926,AFF0248,IMM04028,202407,-5173.92
90927,AFF0456,IMM00322,202407,-5533.21
90928,AFF0043,IMM02518,202402,5205.12
90929,AFF0125,IMM03998,202310,4448.93
90930,AFF0495,IMM07496,202409,-9174.99
90931,AFF0096,IMM01374,202412,-4049.32
90932,AFF0305,IMM02342,202301,330.12
90933,AFF0478,IMM01680,202305,1872.83
90934,AFF0015,IMM08472,202308,7072.83
90935,AFF0460,IMM06232,202310,198.89
90936,AFF0100,IMM04574,202302,-2773.49
90937,AFF0267,IMM01383,202310,8012.04
90938,AFF0286,IMM06305,202406,4391.07
90939,AFF0169,IMM02514,202406,3891.43
90940,AFF0419,IMM07833,202311,-9815.05
90941,AFF0411,IMM05956,202309,9475.12
90942,AFF0345,IMM09901,202403,6739.67
90943,AFF0157,IMM03378,202312,2108.73
90944,AFF0309,IMM03098,202404,-8661.93
90945,AFF0456,IMM03105,202412,4282.15
90946,AFF0431,IMM07991,202402,-8218.62
90947,AFF0348,IMM08180,202311,-1247.33
90948,AFF0160,IMM01668,202305,-2237.03
90949,AFF0200,IMM04920,202411,9344.75
90950,AFF0423,IMM05120,202312,-5986.63
90951,AFF0316,IMM06751,202302,-5800.74
90952,AFF0105,IMM06482,202307,-8765.37
90953,AFF0291,IMM08415,202402,5254.33
90954,AFF0375,IMM06661,202308,9498.47
90955,AFF0292,IMM06651,202403,5633.22
90956,AFF0224,IMM02586,202310,9633.97
90957,AFF0386,IMM07030,202406,5225.34
90958,AFF0326,IMM07163,202410,8905.87
90959,AFF0242,IMM06540,202407,-2610.17
90960,AFF0092,IMM01554,202407,-4339.08
90961,AFF0331,IMM06508,202408,-629.61
90962,AFF0458,IMM02651,202406,-8053.49
90963,AFF0292,IMM05450,202408,-8532.61
90964,AFF0439,IMM02060,202312,-6789.18
90965,AFF0368,IMM04013,202308,3289.79
90966,AFF0224,IMM02720,202404,-1235.28
90967,AFF0317,IMM01625,202303,-5758.36
90968,AFF0096,IMM07986,202303,-614.58
90969,AFF0356,IMM09765,202403,9818.42
90970,AFF0418,IMM08156,202307,-170.4
90971,AFF0142,IMM07939,202402,-8059.86
90972,AFF0308,IMM02245,202404,2035.18
90973,AFF0395,IMM00835,202312,8207.1
90974,AFF0161,IMM04756,202303,3304.94
90975,AFF0181,IMM04800,202304,-9485.51
90976,AFF0066,IMM06172,202411,-8344.58
90977,AFF0359,IMM02401,202409,-3349.36
90978,AFF0153,IMM08176,202408,-2234.21
90979,AFF0196,IMM04300,202402,-2707.04
90980,AFF0339,IMM00611,202402,4301.07
90981,AFF0069,IMM02155,202302,-8015.0
90982,AFF0051,IMM03719,202411,8056.02
90983,AFF0029,IMM04204,202403,-1621.13
90984,AFF0318,IMM03545,202310,9459.76
90985,AFF0418,IMM05385,202311,-8701.74
90986,AFF0125,IMM06677,202312,-8602.06
90987,AFF0495,IMM05823,202406,-8134.79
90988,AFF0308,IMM08344,202303,3700.22
90989,AFF0418,IMM00805,202304,5311.9
90990,AFF0242,IMM08685,202405,4442.98
90991,AFF0068,IMM05659,202307,6732.88
90992,AFF0426,IMM01568,202402,4446.36
90993,AFF0278,IMM01397,202312,2558.47
90994,AFF0316,IMM03679,202404,-4921.84
90995,AFF0421,IMM06062,202304,-5327.03
90996,AFF0389,IMM04585,202411,7229.66
90997,AFF0224,IMM02530,202305,2592.21
90998,AFF0193,IMM02712,202403,8797.69
90999,AFF0464,IMM02964,202308,1773.76
91000,AFF0329,IMM01702,202307,4606.48
91001,AFF0058,IMM03436,202409,-3710.58
91002,AFF0008,IMM06121,202309,-2361.31
91003,AFF0349,IMM07952,202411,-1241.38
91004,AFF0220,IMM05489,202409,-4225.39
91005,AFF0034,IMM06720,202308,-382.67
91006,AFF0500,IMM06322,202306,-6741.43
91007,AFF0280,IMM04012,202309,-1280.6
91008,AFF0219,IMM03609,202311,-4423.1
91009,AFF0289,IMM03769,202301,7440.11
91010,AFF0436,IMM03557,202311,5904.38
91011,AFF0403,IMM02518,202404,-3939.58
91012,AFF0076,IMM09451,202404,-2077.29
91013,AFF0341,IMM04438,202408,-852.04
91014,AFF0117,IMM03307,202402,1110.11
91015,AFF0184,IMM09636,202309,-5986.28
91016,AFF0377,IMM03895,202407,-7258.13
91017,AFF0078,IMM07515,202306,6674.87
91018,AFF0439,IMM00927,202311,-1519.97
91019,AFF0204,IMM09523,202307,4279.64
91020,AFF0464,IMM02151,202308,-2707.78
91021,AFF0063,IMM05254,202311,1863.82
91022,AFF0190,IMM00176,202311,-4754.56
91023,AFF0206,IMM05599,202310,-1603.3
91024,AFF0306,IMM03663,202311,-6202.4
91025,AFF0390,IMM01141,202412,2207.85
91026,AFF0481,IMM08676,202407,-3769.61
91027,AFF0358,IMM02009,202311,-9302.4
91028,AFF0368,IMM07154,202308,7886.66
91029,AFF0234,IMM06991,202406,4861.84
91030,AFF0079,IMM04486,202302,-3667.37
91031,AFF0482,IMM05228,202301,2940.54
91032,AFF0257,IMM03659,202411,-5436.5
91033,AFF0460,IMM02883,202306,7928.9
91034,AFF0119,IMM02531,202401,-1473.22
91035,AFF0500,IMM02006,202310,-3657.97
91036,AFF0444,IMM06818,202404,-6705.29
91037,AFF0432,IMM00306,202308,4694.0
91038,AFF0500,IMM01887,202305,4534.13
91039,AFF0388,IMM08208,202311,8359.82
91040,AFF0291,IMM01961,202305,-2713.72
91041,AFF0347,IMM09389,202405,-5439.66
91042,AFF0367,IMM05203,202403,-5801.11
91043,AFF0474,IMM03714,202307,-3485.02
91044,AFF0011,IMM02902,202304,-3361.67
91045,AFF0275,IMM01735,202404,8137.56
91046,AFF0334,IMM00939,202406,1835.23
91047,AFF0134,IMM03816,202405,-5530.56
91048,AFF0243,IMM08960,202309,3041.87
91049,AFF0072,IMM05299,202312,3909.69
91050,AFF0450,IMM05649,202407,5176.11
91051,AFF0293,IMM07370,202406,1286.72
91052,AFF0466,IMM05569,202305,7511.24
91053,AFF0038,IMM04592,202304,5983.37
91054,AFF0096,IMM08472,202302,-7618.29
91055,AFF0200,IMM04893,202310,-8492.13
91056,AFF0294,IMM02165,202412,4918.99
91057,AFF0324,IMM02079,202301,-5499.74
91058,AFF0357,IMM01068,202309,9422.32
91059,AFF0352,IMM06165,202401,8686.86
91060,AFF0334,IMM00964,202301,-1174.1
91061,AFF0348,IMM07832,202307,-2956.05
91062,AFF0143,IMM06848,202410,8732.68
91063,AFF0141,IMM05659,202303,-3475.08
91064,AFF0497,IMM03097,202402,-117.5
91065,AFF0113,IMM00158,202308,-8059.61
91066,AFF0056,IMM06090,202410,2487.42
91067,AFF0366,IMM02216,202302,8185.73
91068,AFF0017,IMM00004,202305,6126.61
91069,AFF0485,IMM05696,202304,1280.65
91070,AFF0081,IMM00066,202401,-30.76
91071,AFF0082,IMM02025,202307,742.1
91072,AFF0416,IMM07571,202402,-7208.52
91073,AFF0231,IMM03455,202311,829.02
91074,AFF0440,IMM06018,202303,9497.41
91075,AFF0312,IMM09814,202401,6302.54
91076,AFF0066,IMM04189,202408,9302.23
91077,AFF0375,IMM09612,202302,-9603.94
91078,AFF0021,IMM09199,202403,-7662.66
91079,AFF0472,IMM04408,202411,9590.96
91080,AFF0493,IMM04779,202309,-6204.71
91081,AFF0170,IMM01267,202306,4219.79
91082,AFF0139,IMM06782,202411,-8813.77
91083,AFF0211,IMM07976,202312,-8351.4
91084,AFF0342,IMM03766,202401,-5859.92
91085,AFF0458,IMM04231,202401,1252.99
91086,AFF0402,IMM07759,202402,8221.3
91087,AFF0448,IMM03278,202307,314.48
91088,AFF0100,IMM07085,202304,-9885.67
91089,AFF0459,IMM08131,202302,-9767.98
91090,AFF0171,IMM00733,202305,5509.69
91091,AFF0120,IMM00350,202302,2763.46
91092,AFF0019,IMM00286,202306,3360.31
91093,AFF0242,IMM00451,202305,-9974.74
91094,AFF0213,IMM06474,202312,9143.97
91095,AFF0048,IMM06166,202405,3904.64
91096,AFF0182,IMM07303,202406,6489.61
91097,AFF0432,IMM00907,202306,-3839.6
91098,AFF0302,IMM08680,202308,1123.04
91099,AFF0094,IMM08602,202306,-6434.45
91100,AFF0397,IMM05706,202310,1089.53
91101,AFF0402,IMM08310,202305,-285.63
91102,AFF0372,IMM05155,202303,-7174.05
91103,AFF0341,IMM01983,202407,4678.5
91104,AFF0398,IMM06143,202402,1896.67
91105,AFF0101,IMM07144,202305,-3605.74
91106,AFF0314,IMM08320,202404,-3914.97
91107,AFF0209,IMM04535,202410,5199.02
91108,AFF0022,IMM06839,202406,5197.87
91109,AFF0153,IMM03718,202407,9103.71
91110,AFF0374,IMM07183,202310,-3533.59
91111,AFF0046,IMM05969,202308,-1780.51
91112,AFF0227,IMM04886,202303,-2595.1
91113,AFF0062,IMM09176,202404,7778.04
91114,AFF0487,IMM08036,202410,-7667.78
91115,AFF0260,IMM04144,202309,4775.1
91116,AFF0294,IMM09834,202406,-4522.7
91117,AFF0330,IMM00508,202303,-460.99
91118,AFF0147,IMM07642,202409,-9509.1
91119,AFF0090,IMM08105,202406,-225.68
91120,AFF0292,IMM04455,202412,6397.2
91121,AFF0085,IMM02359,202401,-9414.32
91122,AFF0071,IMM05565,202402,6576.53
91123,AFF0334,IMM05901,202412,3185.82
91124,AFF0231,IMM08753,202311,4380.68
91125,AFF0153,IMM06543,202308,7967.38
91126,AFF0352,IMM03988,202412,1418.42
91127,AFF0241,IMM00513,202310,-8317.34
91128,AFF0190,IMM04768,202401,6622.76
91129,AFF0094,IMM06434,202412,-9856.51
91130,AFF0247,IMM08622,202407,5284.17
91131,AFF0060,IMM09666,202310,5349.9
91132,AFF0461,IMM02615,202312,3899.94
91133,AFF0107,IMM08957,202308,7654.02
91134,AFF0043,IMM07812,202407,-1798.03
91135,AFF0177,IMM07790,202402,2747.16
91136,AFF0295,IMM04230,202401,144.41
91137,AFF0329,IMM06964,202406,-7983.56
91138,AFF0290,IMM09898,202401,1572.82
91139,AFF0174,IMM09834,202409,-3649.3
91140,AFF0186,IMM05747,202410,2018.74
91141,AFF0199,IMM03647,202408,-9538.28
91142,AFF0004,IMM09438,202309,8026.98
91143,AFF0321,IMM05967,202308,-4498.05
91144,AFF0378,IMM02738,202411,-908.53
91145,AFF0230,IMM07701,202304,5491.47
91146,AFF0491,IMM03722,202304,-8676.41
91147,AFF0093,IMM05135,202301,8685.41
91148,AFF0321,IMM02140,202403,390.05
91149,AFF0457,IMM02329,202312,-5495.17
91150,AFF0221,IMM08428,202304,1152.2
91151,AFF0266,IMM03104,202407,-1215.35
91152,AFF0384,IMM08899,202302,1848.46
91153,AFF0067,IMM04306,202404,898.58
91154,AFF0149,IMM01713,202411,9628.6
91155,AFF0155,IMM08252,202410,-8659.2
91156,AFF0368,IMM04812,202410,-1824.51
91157,AFF0322,IMM02446,202311,4045.07
91158,AFF0056,IMM00178,202405,-6201.56
91159,AFF0238,IMM05106,202304,4982.67
91160,AFF0085,IMM04126,202402,9447.01
91161,AFF0007,IMM06195,202305,-1828.14
91162,AFF0058,IMM04221,202305,-4548.92
91163,AFF0198,IMM07756,202312,7974.06
91164,AFF0232,IMM02248,202312,-2796.07
91165,AFF0131,IMM09018,202304,-8276.52
91166,AFF0232,IMM09073,202404,8737.14
91167,AFF0109,IMM09755,202304,-2661.58
91168,AFF0124,IMM03549,202405,-3761.25
91169,AFF0077,IMM04405,202311,9439.55
91170,AFF0266,IMM06541,202305,-1198.35
91171,AFF0269,IMM05130,202307,-1925.66
91172,AFF0385,IMM09880,202407,-503.31
91173,AFF0471,IMM08083,202307,9420.15
91174,AFF0247,IMM03009,202308,1424.23
91175,AFF0290,IMM06667,202306,2257.51
91176,AFF0038,IMM03205,202412,-1117.53
91177,AFF0162,IMM08371,202412,3489.65
91178,AFF0342,IMM04211,202411,3665.93
91179,AFF0470,IMM04111,202403,-1197.8
91180,AFF0116,IMM08361,202408,-9189.78
91181,AFF0438,IMM01542,202402,-5667.91
91182,AFF0048,IMM02567,202409,-6623.85
91183,AFF0111,IMM01315,202302,-6872.29
91184,AFF0112,IMM09470,202305,54.2
91185,AFF0213,IMM04633,202411,-2363.32
91186,AFF0160,IMM02428,202303,2142.59
91187,AFF0384,IMM09608,202311,-7030.89
91188,AFF0463,IMM02449,202311,-784.2
91189,AFF0078,IMM00886,202303,-9020.55
91190,AFF0496,IMM01884,202312,2339.34
91191,AFF0126,IMM06345,202411,3855.36
91192,AFF0167,IMM08723,202407,9614.4
91193,AFF0279,IMM06525,202306,-8345.44
91194,AFF0342,IMM02746,202306,7991.03
91195,AFF0352,IMM08002,202302,-3304.59
91196,AFF0305,IMM01808,202303,1818.3
91197,AFF0160,IMM02316,202306,4583.82
91198,AFF0355,IMM04433,202309,8305.51
91199,AFF0338,IMM06320,202403,-4284.51
91200,AFF0097,IMM06932,202402,6262.22
91201,AFF0046,IMM04978,202403,-6709.49
91202,AFF0317,IMM07274,202406,7034.68
91203,AFF0136,IMM05824,202408,213.93
91204,AFF0067,IMM05144,202308,-6242.26
91205,AFF0420,IMM02841,202309,4677.12
91206,AFF0006,IMM02910,202412,-8047.24
91207,AFF0020,IMM05212,202302,8931.11
91208,AFF0336,IMM09076,202302,1532.39
91209,AFF0474,IMM04346,202409,5239.22
91210,AFF0128,IMM04101,202401,-6068.92
91211,AFF0455,IMM00662,202404,-5895.61
91212,AFF0374,IMM05695,202302,-8346.77
